CustomerID,Gender,Age,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
428,Male,42,20,One Year,Credit Card,80.66,4657.09,No
429,Male,32,32,Two Year,PayPal,53.85,4575.4,No
430,Male,63,19,One Year,Bank Transfer,111.48,926.76,No
431,Female,58,28,Month-to-Month,Bank Transfer,88.74,4604.48,Yes
432,Female,36,66,One Year,PayPal,55.7,1350.39,No
433,Male,60,70,Two Year,PayPal,69.68,4200.35,No
434,Female,38,42,One Year,Credit Card,50.56,4878.89,Yes
435,Female,51,54,Two Year,Credit Card,83.88,452.68,No
436,Male,73,67,Two Year,PayPal,100.88,3438.92,No
437,Female,54,64,Month-to-Month,Bank Transfer,54.29,2188.64,Yes
438,Female,35,24,Two Year,Bank Transfer,101.85,2330.18,Yes
439,Male,71,12,Two Year,Bank Transfer,112.69,2837.96,No
440,Female,65,69,One Year,Bank Transfer,59.5,4732.64,Yes
441,Female,61,68,One Year,Credit Card,43.11,3197.42,No
442,Female,23,26,One Year,Bank Transfer,114.35,4959.94,No
443,Female,28,16,Month-to-Month,PayPal,25.48,4829.71,No
444,Male,54,19,Month-to-Month,Bank Transfer,68.33,4295.89,No
445,Male,71,31,One Year,Credit Card,97.92,3525.78,Yes
446,Female,41,3,Month-to-Month,Bank Transfer,24.59,1235.93,No
447,Male,76,55,One Year,Bank Transfer,84.04,2907.58,No
448,Male,22,11,Month-to-Month,Credit Card,103.9,1245.67,No
449,Female,66,16,Two Year,Credit Card,49.8,4775.8,No
450,Female,67,47,One Year,Credit Card,51.03,4798.12,No
451,Female,26,39,One Year,Bank Transfer,23.38,1729.66,No
452,Female,47,52,Month-to-Month,PayPal,75.1,335.73,Yes
453,Male,28,1,Month-to-Month,PayPal,26.14,4156.13,No
454,Male,57,32,Two Year,Credit Card,20.22,1825.25,No
455,Male,29,19,Month-to-Month,PayPal,32.69,1665.61,No
456,Female,37,59,One Year,Credit Card,63.47,2941.76,Yes
457,Female,18,41,Two Year,PayPal,94.67,102.34,Yes
458,Male,78,11,One Year,Bank Transfer,87.51,1937.37,No
459,Female,49,71,Month-to-Month,PayPal,51.24,2140.19,No
460,Male,33,70,One Year,PayPal,52.1,4856.86,Yes
461,Male,57,25,Two Year,Bank Transfer,85.76,876.1,No
462,Male,66,33,One Year,PayPal,90.73,838.02,No
463,Female,77,16,Month-to-Month,Credit Card,92.29,3134.87,No
464,Male,58,36,One Year,Credit Card,35.84,483.12,No
465,Female,27,17,One Year,PayPal,26.51,3143.26,Yes
466,Female,26,45,Two Year,Credit Card,70.46,2096.47,No
467,Male,38,26,Month-to-Month,Credit Card,59.87,112.88,No
468,Female,52,23,Two Year,Bank Transfer,112.93,2259.16,No
469,Male,50,45,Two Year,Bank Transfer,20.58,3719.93,Yes
470,Male,67,47,Two Year,Credit Card,100.89,749.75,No
471,Female,79,56,Month-to-Month,PayPal,119.19,999.43,No
472,Female,70,11,One Year,Bank Transfer,105.04,1248.88,Yes
473,Male,67,30,Month-to-Month,PayPal,101.48,2010.44,No
474,Male,78,25,One Year,Bank Transfer,22.25,4750.9,No
475,Female,55,21,Two Year,Credit Card,106.54,445.71,No
476,Male,45,2,One Year,Bank Transfer,78.41,4126.2,No
477,Male,61,67,Month-to-Month,PayPal,85.4,4023.59,No
478,Male,44,5,Month-to-Month,Credit Card,59.69,2381.87,No
479,Male,36,45,Month-to-Month,Bank Transfer,114.4,766.59,No
480,Male,62,66,One Year,Credit Card,72.31,3099.54,No
481,Female,72,64,One Year,PayPal,81.76,3644.36,No
482,Female,43,23,Month-to-Month,PayPal,40.89,860.72,No
483,Male,27,18,Month-to-Month,PayPal,75.81,3524.83,No
484,Female,42,58,One Year,Credit Card,42.06,4610.6,Yes
485,Male,77,60,Two Year,Credit Card,31.46,1028.51,Yes
486,Female,18,15,Month-to-Month,Bank Transfer,71.5,715.79,No
487,Female,68,69,One Year,PayPal,104.61,3367.68,Yes
488,Male,65,67,Month-to-Month,Credit Card,107.74,2457.47,No
489,Male,45,8,Two Year,Credit Card,113.7,4284.28,No
490,Male,75,38,Two Year,Credit Card,113.63,2628.01,No
491,Male,47,26,Two Year,Bank Transfer,116.87,4122.43,No
492,Female,21,64,One Year,Bank Transfer,92.17,2036.05,No
493,Female,71,64,Two Year,PayPal,31.15,1061.0,No
494,Male,52,1,Month-to-Month,PayPal,81.78,1939.79,No
495,Male,21,42,Two Year,Credit Card,80.89,1861.76,No
496,Female,60,11,Month-to-Month,PayPal,30.72,1567.53,Yes
497,Female,75,69,Month-to-Month,Credit Card,90.28,1247.54,No
498,Female,22,1,Month-to-Month,Credit Card,61.4,1994.24,No
499,Female,64,65,Month-to-Month,Credit Card,27.02,4860.99,Yes
500,Male,21,50,Month-to-Month,PayPal,113.51,2509.2,No
501,Female,78,69,Two Year,Credit Card,39.18,780.22,No
502,Male,36,60,One Year,Credit Card,32.4,1252.34,Yes
503,Male,45,37,Two Year,Bank Transfer,40.27,1829.53,Yes
504,Female,40,23,Two Year,Bank Transfer,96.43,1023.23,No
505,Male,73,5,One Year,Credit Card,97.12,3734.61,Yes
506,Female,19,4,Two Year,PayPal,28.57,3974.22,Yes
507,Male,45,17,One Year,PayPal,71.28,4032.67,No
508,Female,59,30,Month-to-Month,Bank Transfer,89.01,4587.23,No
509,Female,28,54,Two Year,Bank Transfer,88.3,4307.85,No
510,Female,64,23,Month-to-Month,Credit Card,87.09,2945.67,No
511,Female,47,24,Month-to-Month,PayPal,62.43,2546.71,Yes
512,Female,39,17,One Year,Bank Transfer,60.91,4023.14,No
513,Female,78,59,Two Year,PayPal,111.94,4830.97,No
514,Female,58,52,Month-to-Month,Bank Transfer,115.33,249.6,No
515,Female,34,46,Month-to-Month,PayPal,37.64,1865.63,No
516,Female,41,59,Month-to-Month,Bank Transfer,119.55,3373.27,No
517,Male,55,19,One Year,Credit Card,33.76,1851.55,Yes
518,Female,53,69,One Year,PayPal,98.64,3837.91,No
519,Male,39,17,Month-to-Month,PayPal,30.43,3979.81,No
520,Male,30,6,Two Year,PayPal,82.4,3446.06,No
521,Male,43,25,One Year,PayPal,75.41,876.22,Yes
522,Male,58,47,Month-to-Month,Credit Card,119.87,4669.18,No
523,Female,70,17,Month-to-Month,PayPal,71.82,1707.91,No
524,Male,54,33,One Year,PayPal,83.37,4889.92,Yes
525,Male,36,11,Month-to-Month,Bank Transfer,92.05,1824.73,No
526,Female,42,33,Two Year,Bank Transfer,92.55,887.79,No
527,Female,36,28,One Year,PayPal,83.77,1512.87,No
528,Male,70,41,One Year,Credit Card,98.46,4091.12,No
529,Male,48,59,Two Year,Credit Card,93.22,1609.99,No
530,Female,34,5,Month-to-Month,PayPal,56.82,3029.96,No
531,Male,43,30,One Year,Bank Transfer,32.13,3509.76,No
532,Male,56,46,Two Year,Bank Transfer,110.31,1591.5,No
533,Female,73,56,Two Year,Bank Transfer,20.98,3352.59,Yes
534,Female,61,3,Month-to-Month,Credit Card,40.37,856.91,No
535,Female,65,12,One Year,PayPal,75.0,3188.48,Yes
536,Male,62,7,One Year,Credit Card,98.76,3308.79,No
537,Male,25,26,Two Year,Credit Card,41.36,260.29,No
538,Male,79,44,Two Year,Bank Transfer,83.48,1541.09,No
539,Male,75,56,One Year,Credit Card,57.8,129.77,No
540,Female,29,55,Month-to-Month,Credit Card,20.34,3982.97,No
541,Male,66,13,Month-to-Month,PayPal,91.51,2288.39,No
542,Female,75,25,Month-to-Month,Bank Transfer,82.5,2191.34,Yes
543,Male,43,16,Two Year,Credit Card,25.55,2338.73,No
544,Female,33,41,Two Year,PayPal,106.95,2081.01,Yes
545,Female,65,4,Month-to-Month,Credit Card,37.03,906.76,No
546,Male,77,40,One Year,PayPal,100.43,3343.67,No
547,Male,59,51,Two Year,Bank Transfer,60.23,4594.92,No
548,Male,50,55,Two Year,PayPal,41.82,4934.81,No
549,Male,72,33,One Year,Credit Card,78.54,4004.63,No
550,Female,34,39,Two Year,PayPal,65.11,2004.76,Yes
551,Female,22,24,Two Year,Credit Card,110.05,2857.38,Yes
552,Female,21,63,Month-to-Month,Credit Card,84.42,162.23,No
553,Male,20,60,Month-to-Month,PayPal,102.03,1844.39,No
554,Male,18,52,One Year,Credit Card,24.21,3389.5,No
555,Male,25,49,Month-to-Month,Bank Transfer,67.54,4483.03,Yes
556,Female,36,66,Two Year,PayPal,52.54,641.5,No
557,Female,43,41,Month-to-Month,Credit Card,35.98,549.38,No
558,Male,53,15,Month-to-Month,PayPal,117.42,856.13,No
559,Male,63,57,Two Year,Bank Transfer,88.99,808.66,No
560,Male,69,49,Two Year,PayPal,50.91,3944.13,Yes
561,Male,18,59,Two Year,PayPal,63.13,3587.11,No
562,Male,34,6,Month-to-Month,Credit Card,71.61,4532.01,No
563,Female,53,64,Month-to-Month,PayPal,21.52,1540.45,No
564,Female,55,23,Month-to-Month,PayPal,97.43,3430.01,Yes
565,Female,76,42,One Year,Credit Card,100.75,1886.38,Yes
566,Female,45,69,Month-to-Month,Bank Transfer,92.62,773.75,No
567,Male,31,40,One Year,PayPal,57.7,3951.59,No
568,Male,62,31,Two Year,Bank Transfer,29.95,3163.23,Yes
569,Female,39,14,Two Year,Bank Transfer,20.5,3545.71,No
570,Female,53,70,One Year,Credit Card,63.64,898.37,Yes
571,Female,71,45,Two Year,PayPal,114.97,3260.9,Yes
572,Female,28,12,Two Year,Credit Card,66.59,1615.62,Yes
573,Male,35,39,One Year,Bank Transfer,109.82,1332.6,No
574,Female,76,22,One Year,Credit Card,79.5,3283.55,No
575,Female,65,35,Month-to-Month,PayPal,82.14,219.14,Yes
576,Female,21,13,Month-to-Month,Credit Card,100.18,4530.86,No
577,Male,69,40,One Year,Bank Transfer,48.82,896.56,No
578,Female,59,21,One Year,Bank Transfer,72.97,2154.39,No
579,Male,49,58,One Year,PayPal,29.1,2764.89,Yes
580,Male,32,67,One Year,PayPal,115.51,4190.88,Yes
581,Male,48,14,One Year,Bank Transfer,119.45,1193.65,No
582,Female,47,63,Month-to-Month,Bank Transfer,77.03,4622.12,No
583,Male,31,10,One Year,PayPal,112.16,1552.93,No
584,Male,31,56,Two Year,Credit Card,103.53,2735.69,Yes
585,Female,64,4,Month-to-Month,PayPal,72.57,928.7,Yes
586,Male,38,55,Two Year,Credit Card,82.05,3149.64,No
587,Female,34,9,Month-to-Month,Credit Card,92.91,867.93,Yes
588,Male,68,61,Two Year,PayPal,53.15,512.35,No
589,Female,20,65,Two Year,PayPal,50.96,2509.07,No
590,Male,37,61,One Year,PayPal,102.87,3518.2,No
591,Female,52,56,One Year,Credit Card,38.87,1014.67,No
592,Male,47,53,Month-to-Month,Credit Card,43.63,368.18,No
593,Female,71,44,Month-to-Month,PayPal,79.23,308.2,No
594,Female,51,56,One Year,Credit Card,59.74,107.18,No
595,Male,54,39,Two Year,Credit Card,33.12,1245.27,Yes
596,Female,23,23,Month-to-Month,Credit Card,118.39,4345.93,Yes
597,Female,77,21,Month-to-Month,PayPal,67.33,2315.31,No
598,Female,49,13,One Year,Bank Transfer,119.89,4623.59,No
599,Male,26,59,One Year,PayPal,65.14,1322.03,No
600,Male,59,26,Month-to-Month,Credit Card,98.52,4918.51,No
601,Female,50,47,Two Year,Credit Card,90.39,4141.8,No
602,Female,20,4,Month-to-Month,Credit Card,52.62,3940.82,No
603,Female,44,71,One Year,PayPal,28.33,3018.37,No
604,Female,72,70,Month-to-Month,Credit Card,35.17,1059.96,No
605,Female,49,70,Month-to-Month,Credit Card,23.83,4763.16,Yes
606,Female,73,43,Two Year,Bank Transfer,85.71,4070.79,No
607,Female,54,39,Month-to-Month,Bank Transfer,26.56,4178.72,No
608,Female,26,31,Two Year,Credit Card,49.61,4442.04,No
609,Male,75,2,One Year,PayPal,31.46,1363.43,No
610,Female,41,7,One Year,Credit Card,78.35,4360.6,Yes
611,Female,18,1,Month-to-Month,Credit Card,90.15,2502.62,No
612,Male,34,7,One Year,Credit Card,64.55,3301.35,No
613,Male,57,9,One Year,Bank Transfer,115.79,4807.78,Yes
614,Female,63,48,Month-to-Month,PayPal,46.9,4503.44,Yes
615,Female,33,55,Month-to-Month,PayPal,119.22,1323.46,No
616,Female,26,60,Month-to-Month,Bank Transfer,78.51,3695.54,No
617,Female,42,70,One Year,Bank Transfer,106.04,4164.07,No
618,Male,33,58,Two Year,Bank Transfer,32.0,2262.65,Yes
619,Male,65,49,One Year,Bank Transfer,118.37,624.05,Yes
620,Female,33,30,One Year,Bank Transfer,95.51,1639.4,No
621,Male,44,22,Two Year,PayPal,79.46,3697.52,Yes
622,Female,23,4,Two Year,PayPal,20.49,2977.2,No
623,Female,56,66,Two Year,Bank Transfer,20.42,3880.81,Yes
624,Male,22,30,Two Year,Bank Transfer,36.89,4493.07,No
625,Male,75,24,One Year,PayPal,60.72,1697.35,Yes
626,Male,53,25,Two Year,PayPal,49.59,3470.98,No
627,Female,63,65,One Year,PayPal,104.97,574.88,Yes
628,Male,41,16,One Year,Bank Transfer,95.14,3356.13,No
629,Female,68,55,Month-to-Month,PayPal,109.19,275.13,No
630,Male,60,27,Month-to-Month,PayPal,57.39,1334.82,Yes
631,Female,56,68,Two Year,Bank Transfer,98.68,2295.98,Yes
632,Female,55,60,One Year,Bank Transfer,104.27,4241.44,No
633,Male,59,58,Month-to-Month,Bank Transfer,119.71,828.1,No
634,Female,41,57,Two Year,Credit Card,97.7,3921.48,No
635,Female,71,48,Two Year,PayPal,105.87,2866.44,Yes
636,Male,35,41,Month-to-Month,Credit Card,50.39,2339.8,No
637,Female,22,68,One Year,Credit Card,86.98,3246.94,No
638,Female,21,34,Month-to-Month,Bank Transfer,86.16,1788.55,No
639,Female,52,34,Two Year,PayPal,78.34,4973.47,Yes
640,Female,39,2,Two Year,PayPal,116.34,641.49,No
641,Male,22,1,Month-to-Month,Bank Transfer,61.74,779.04,No
642,Male,52,37,Month-to-Month,PayPal,106.8,4431.75,No
643,Male,63,59,Two Year,Credit Card,25.6,1173.71,No
644,Female,62,43,Two Year,PayPal,60.96,399.33,No
645,Female,23,59,Month-to-Month,PayPal,27.29,4466.07,No
646,Male,30,65,Two Year,Bank Transfer,79.41,405.82,Yes
647,Female,21,13,Two Year,Credit Card,79.24,4312.79,No
648,Male,72,1,Month-to-Month,Credit Card,54.67,2699.74,No
649,Male,50,45,Month-to-Month,Bank Transfer,110.61,2718.27,No
650,Male,68,14,Two Year,Bank Transfer,36.25,741.28,Yes
651,Female,54,40,Two Year,PayPal,66.43,3188.79,No
652,Male,62,22,One Year,Bank Transfer,79.01,1914.5,No
653,Male,51,46,One Year,PayPal,39.83,1876.63,No
654,Male,26,47,One Year,PayPal,101.93,3515.64,No
655,Male,59,59,Month-to-Month,Bank Transfer,65.56,4352.18,No
656,Female,32,12,Two Year,Bank Transfer,72.32,3683.74,No
657,Male,66,57,Month-to-Month,PayPal,60.64,3441.32,Yes
658,Male,69,65,One Year,Credit Card,80.6,4442.0,Yes
659,Female,37,18,One Year,Credit Card,101.4,4511.23,No
660,Female,67,68,Month-to-Month,PayPal,53.52,3708.13,No
661,Female,75,70,Two Year,Bank Transfer,50.44,4119.52,No
662,Female,32,58,One Year,Credit Card,111.19,1282.44,Yes
663,Female,66,51,Month-to-Month,Bank Transfer,119.93,3438.06,No
664,Female,18,62,Two Year,Bank Transfer,42.78,2497.08,No
665,Female,27,62,Two Year,Bank Transfer,41.7,4260.46,No
666,Female,27,35,One Year,Credit Card,34.8,4808.81,No
667,Female,22,27,Two Year,Credit Card,49.28,1409.78,Yes
668,Male,76,56,Two Year,Bank Transfer,69.64,3389.69,Yes
669,Female,59,29,One Year,PayPal,20.48,4288.77,No
670,Female,34,43,Month-to-Month,Bank Transfer,44.1,3439.98,No
671,Female,30,17,Month-to-Month,Bank Transfer,105.85,3471.75,Yes
672,Male,63,37,One Year,PayPal,32.39,4105.78,No
673,Male,21,40,Two Year,Credit Card,103.8,3542.57,Yes
674,Female,69,57,One Year,PayPal,76.0,4152.5,No
675,Female,37,6,Two Year,PayPal,46.52,4956.81,No
676,Female,54,59,One Year,PayPal,65.6,2765.72,No
677,Male,32,59,One Year,Bank Transfer,37.09,3363.07,Yes
678,Female,67,71,Month-to-Month,Credit Card,79.6,3114.6,No
679,Male,52,43,One Year,Credit Card,28.17,1481.5,Yes
680,Female,40,15,Month-to-Month,PayPal,81.1,4182.75,Yes
681,Female,48,15,One Year,Credit Card,67.5,1992.87,Yes
682,Male,32,10,Month-to-Month,PayPal,20.11,4778.27,No
683,Male,32,68,Two Year,PayPal,112.9,4152.35,No
684,Male,45,33,Two Year,Bank Transfer,22.96,859.64,No
685,Male,59,9,Two Year,Credit Card,105.18,393.12,No
686,Male,45,27,One Year,PayPal,45.51,786.81,No
687,Male,29,62,Month-to-Month,Credit Card,118.21,3915.35,No
688,Female,61,11,Month-to-Month,Credit Card,119.97,3672.88,No
689,Male,42,15,One Year,Credit Card,43.33,3051.15,Yes
690,Female,79,71,Month-to-Month,PayPal,45.21,988.58,No
691,Female,49,8,One Year,Bank Transfer,104.81,2303.86,No
692,Female,54,69,Month-to-Month,PayPal,34.06,2722.51,No
693,Male,22,66,One Year,Bank Transfer,20.34,4855.51,No
694,Female,74,2,Month-to-Month,Credit Card,82.99,1171.23,No
695,Male,48,17,Two Year,Credit Card,47.19,1822.23,No
696,Female,48,9,Month-to-Month,Credit Card,56.88,3249.16,No
697,Male,57,71,One Year,Credit Card,64.75,1131.47,No
698,Female,45,4,Month-to-Month,Bank Transfer,46.58,977.58,No
699,Male,30,31,Month-to-Month,PayPal,31.87,2267.07,No
700,Male,46,3,Month-to-Month,Bank Transfer,90.78,2652.16,No
701,Male,57,41,One Year,PayPal,69.29,3472.65,Yes
702,Male,70,7,One Year,Credit Card,96.87,3825.41,Yes
703,Female,45,66,Month-to-Month,Credit Card,110.68,4357.5,No
704,Female,53,50,One Year,PayPal,42.62,1760.66,No
705,Female,30,60,One Year,Credit Card,109.49,2570.12,No
706,Female,68,71,Two Year,Bank Transfer,115.66,4330.43,Yes
707,Male,75,47,Month-to-Month,PayPal,49.77,2370.46,No
708,Male,59,57,Two Year,PayPal,105.43,777.27,No
709,Male,53,22,One Year,PayPal,47.27,2233.56,No
710,Female,68,22,Month-to-Month,Bank Transfer,103.71,3872.34,No
711,Male,71,18,One Year,PayPal,110.72,2400.07,Yes
712,Male,36,62,Two Year,PayPal,116.79,1300.92,No
713,Male,68,12,Two Year,Credit Card,77.36,4713.0,No
714,Female,34,29,Two Year,PayPal,74.7,1593.07,No
715,Female,58,3,One Year,Bank Transfer,30.14,2644.58,No
716,Female,70,53,Month-to-Month,Bank Transfer,73.95,1830.41,No
717,Male,65,26,Month-to-Month,Credit Card,103.92,2143.07,Yes
718,Female,76,52,Two Year,Bank Transfer,20.91,3252.3,No
719,Male,59,41,Month-to-Month,Credit Card,110.87,2457.93,No
720,Male,31,13,Month-to-Month,Credit Card,77.62,600.5,No
721,Male,32,40,Two Year,Bank Transfer,84.24,2592.27,No
722,Male,66,51,Month-to-Month,PayPal,92.99,1560.65,Yes
723,Male,77,2,Two Year,Bank Transfer,112.85,3191.85,No
724,Female,48,36,One Year,Bank Transfer,89.43,990.15,Yes
725,Female,37,14,One Year,Bank Transfer,63.99,2951.72,Yes
726,Female,20,26,One Year,Credit Card,105.87,2305.1,No
727,Male,56,66,Two Year,Credit Card,115.09,4060.03,No
728,Female,55,11,Month-to-Month,Bank Transfer,82.12,1761.34,No
729,Male,57,50,Two Year,Bank Transfer,96.5,590.28,No
730,Male,47,71,One Year,Credit Card,75.24,517.7,No
731,Male,25,35,Month-to-Month,Bank Transfer,31.11,2306.98,No
732,Female,41,29,Month-to-Month,Bank Transfer,81.09,2637.42,No
733,Male,38,38,Month-to-Month,Credit Card,76.98,1938.2,No
734,Female,68,33,Month-to-Month,Bank Transfer,70.03,3958.83,No
735,Male,45,6,One Year,Credit Card,76.44,3359.89,No
736,Female,69,18,Two Year,PayPal,53.91,2870.57,No
737,Female,78,31,Month-to-Month,PayPal,100.14,3094.61,Yes
738,Female,40,5,Month-to-Month,Credit Card,44.31,3840.67,No
739,Female,25,40,Month-to-Month,Bank Transfer,63.21,3078.91,No
740,Male,26,47,One Year,PayPal,91.35,1191.45,No
741,Male,54,63,One Year,Bank Transfer,76.23,2090.1,Yes
742,Female,75,43,Two Year,Bank Transfer,33.05,767.16,No
743,Female,31,2,Two Year,Bank Transfer,69.54,4369.29,No
744,Female,69,20,Month-to-Month,Credit Card,94.69,1171.15,No
745,Female,72,24,One Year,PayPal,27.04,3041.26,No
746,Female,59,35,Month-to-Month,PayPal,105.17,362.47,No
747,Female,37,55,One Year,Bank Transfer,71.12,1657.11,No
748,Male,48,52,One Year,Bank Transfer,72.83,4485.52,No
749,Male,29,45,Two Year,Credit Card,76.4,3991.57,No
750,Female,36,47,Two Year,PayPal,44.36,555.86,Yes
751,Male,53,51,One Year,PayPal,58.08,2834.52,Yes
752,Male,41,29,Month-to-Month,Credit Card,86.89,1981.85,Yes
753,Male,25,68,One Year,Bank Transfer,59.5,762.06,Yes
754,Female,39,50,One Year,PayPal,113.79,4109.64,No
755,Female,45,14,One Year,Bank Transfer,110.63,4362.55,No
756,Female,57,28,Two Year,Bank Transfer,37.6,2572.42,No
757,Female,45,58,One Year,PayPal,39.86,1030.75,No
758,Male,37,33,One Year,PayPal,61.1,2155.62,Yes
759,Female,52,51,Two Year,PayPal,78.32,259.3,No
760,Male,40,1,Two Year,PayPal,108.24,3542.88,No
761,Female,44,68,One Year,PayPal,32.56,4525.98,Yes
762,Male,23,29,One Year,Bank Transfer,99.54,176.87,Yes
763,Female,71,35,Month-to-Month,PayPal,32.14,3308.49,No
764,Male,67,18,Two Year,Credit Card,75.54,535.81,No
765,Female,35,44,One Year,Credit Card,77.96,1233.96,No
766,Male,79,55,Two Year,Credit Card,116.4,2723.01,Yes
767,Female,75,36,Two Year,PayPal,95.18,1667.53,Yes
768,Male,54,19,Two Year,Credit Card,92.34,128.84,No
769,Male,49,49,One Year,Bank Transfer,22.5,4915.49,No
770,Male,52,21,Month-to-Month,PayPal,95.62,938.81,Yes
771,Female,63,53,Two Year,Bank Transfer,87.81,2683.96,Yes
772,Female,36,70,One Year,Credit Card,87.92,2626.62,No
773,Male,42,1,One Year,Credit Card,25.07,4752.58,No
774,Male,26,1,Month-to-Month,Credit Card,59.19,3875.95,No
775,Male,18,27,Two Year,PayPal,31.48,2823.23,No
776,Female,23,19,Two Year,Bank Transfer,111.2,3708.38,Yes
777,Male,35,52,Month-to-Month,PayPal,56.69,4248.06,No
778,Male,77,70,Two Year,PayPal,107.62,1684.77,No
779,Female,54,63,Two Year,Bank Transfer,51.77,693.74,No
780,Female,33,67,One Year,PayPal,87.12,4074.65,No
781,Male,28,2,One Year,Credit Card,20.95,1037.66,No
782,Female,35,37,One Year,Credit Card,89.76,1771.76,No
783,Male,62,53,One Year,Credit Card,89.73,4418.66,No
784,Female,76,39,One Year,PayPal,33.78,3359.04,Yes
785,Female,39,31,Month-to-Month,PayPal,64.75,525.99,Yes
786,Male,62,19,One Year,Credit Card,88.32,1292.27,No
787,Female,30,42,One Year,PayPal,73.08,861.01,Yes
788,Male,60,51,Month-to-Month,Credit Card,112.54,255.87,Yes
789,Female,62,68,Month-to-Month,Credit Card,41.09,1162.75,Yes
790,Male,26,34,Month-to-Month,PayPal,116.51,3273.22,No
791,Male,72,54,Two Year,Bank Transfer,69.3,168.36,No
792,Male,50,58,Two Year,Bank Transfer,119.98,4815.87,Yes
793,Male,23,15,Month-to-Month,Credit Card,62.63,1244.59,No
794,Male,46,29,One Year,Credit Card,106.87,1529.94,No
795,Male,48,57,One Year,PayPal,103.61,270.6,Yes
796,Male,51,6,Month-to-Month,PayPal,73.89,441.16,No
797,Male,61,46,Two Year,PayPal,96.27,4993.81,No
798,Male,63,71,One Year,Credit Card,94.28,1737.67,Yes
799,Male,76,27,One Year,Credit Card,33.27,3430.59,Yes
800,Male,35,1,Month-to-Month,PayPal,93.44,3779.68,Yes
801,Male,79,22,Two Year,Bank Transfer,92.69,2518.48,No
802,Male,61,22,Two Year,Bank Transfer,63.04,2367.03,Yes
803,Female,36,53,One Year,Bank Transfer,35.37,1746.09,No
804,Female,73,66,Month-to-Month,Credit Card,65.12,3539.39,No
805,Female,72,70,One Year,PayPal,94.69,2674.67,Yes
806,Female,33,65,One Year,Bank Transfer,107.96,2191.82,Yes
807,Male,37,55,Month-to-Month,PayPal,56.9,843.22,Yes
808,Male,31,44,Two Year,Bank Transfer,53.81,3371.46,No
809,Male,68,37,Month-to-Month,PayPal,39.68,2241.02,No
810,Female,66,38,Two Year,Bank Transfer,56.68,611.05,Yes
811,Male,59,68,Month-to-Month,Credit Card,43.89,1780.38,No
812,Female,21,5,Month-to-Month,Credit Card,53.67,323.74,No
813,Male,33,23,Two Year,Credit Card,74.05,703.92,No
814,Male,41,60,Month-to-Month,Bank Transfer,76.79,4968.5,No
815,Male,50,42,Month-to-Month,Credit Card,94.16,3977.74,Yes
816,Male,51,24,Two Year,PayPal,118.3,4939.99,No
817,Female,30,42,Month-to-Month,Credit Card,28.96,4708.41,Yes
818,Male,59,48,Month-to-Month,Credit Card,43.56,4792.93,No
819,Female,35,6,Two Year,Credit Card,60.99,2445.96,No
820,Female,42,67,Two Year,PayPal,116.76,3417.8,No
